39103,Fraisans,1
39104,Salins-les-Bains,1
39105,Saint-Amour,1
39106,Les Rousses,1
39107,Arbois,1
39108,Poligny,1
39109,Coteaux du Lizon,1
39201,Tavaux,2
39202,Hauts de Bienne,2
39203,Saint-Claude,2
39204,Champagnole,2
39401,Lons-le-Saunier,4
39402,Dole,4
40101,Angresse,1
40102,Ychoux,1
40103,Villeneuve-de-Marsan,1
40104,Saint-Jean-de-Marsacq,1
40105,Saint-Geours-de-Maremne,1
40106,Labouheyre,1
40107,Pontonx-sur-l'Adour,1
40108,Rion-des-Landes,1
40109,Roquefort,1
40110,Grenade-sur-l'Adour,1
40111,Bénesse-Maremne,1
40112,Tartas,1
40113,Sanguinet,1
40114,Saint-Sever,1
40201,Morcenx-la-Nouvelle,2
40202,Ondres,2
40203,Hagetmau,2
40204,Pouillon,2
40205,Parentis-en-Born,2
40206,Labenne,2
40207,Mimizan,2
40208,Peyrehorade,2
40209,Soustons,2
40301,Capbreton,3
40302,Biscarrosse,3
40303,Saint-Vincent-de-Tyrosse,3
40401,Mont-de-Marsan,4
40501,Dax,5
41101,Nouan-le-Fuzelier,1
41102,Muides-sur-Loire,1
41103,Villefranche-sur-Cher,1
41104,Chailles,1
41105,Les Montils,1
41106,Cour-Cheverny,1
41107,Mont-près-Chambord,1
41108,Montoire-sur-le-Loir,1
41109,Saint-Laurent-Nouan,1
41110,Selles-sur-Cher,1
41111,Lamotte-Beuvron,1
41201,Salbris,2
41202,Mer,2
41203,Veuzain-sur-Loire,2
41204,Montrichard Val de Cher,2
41205,Saint-Aignan,2
41206,Le Controis-en-Sologne,2
41301,Romorantin-Lanthenay,3
41401,Vendôme,4
41501,Blois,5
42101,Marcilly-le-Châtel,1
42102,Bourg-Argental,1
42103,Panissières,1
42104,Balbigny,1
42105,Saint-Héand,1
42106,Lentigny,1
42107,Saint-Marcellin-en-Forez,1
42201,Saint-Romain-le-Puy,2
42202,Boën-sur-Lignon,2
42203,Pélussin,2
42204,Montrond-les-Bains,2
42205,Charlieu,2
42206,Feurs,2
42401,Montbrison,4
42501,Saint-Just-Saint-Rambert,5
42502,Roanne,5
43101,Dunières,1
43102,Tence,1
43103,Langeac,1
43104,Saint-Just-Malmont,1
43105,Saint-Didier-en-Velay,1
43201,Yssingeaux,2
43202,Brioude,2
43203,Sainte-Sigolène,2
43301,Monistrol-sur-Loire,3
43401,Le Puy-en-Velay,4
44101,Boussay,1
44102,Sainte-Anne-sur-Brivet,1
44103,Paimbœuf,1
44104,Mauves-sur-Loire,1
44105,Le Pallet,1
44106,Prinquiau,1
44107,Derval,1
44108,Petit-Mars,1
44109,Le Bignon,1
44110,Saint-Gildas-des-Bois,1
44111,Aigrefeuille-sur-Maine,1
44112,Vieillevigne,1
44113,Nozay,1
44114,La Chapelle-des-Marais,1
44115,Legé,1
44116,Saint-Père-en-Retz,1
44117,La Haie-Fouassière,1
44118,Port-Saint-Père,1
44119,Saint-Lyphard,1
44120,Saint-Mars-du-Désert,1
44201,Le Pellerin,2
44202,Ligné,2
44203,Guémené-Penfao,2
44204,Missillac,2
44205,La Chevrolière,2
44206,Saint-Colomban,2
44207,Grandchamps-des-Fontaines,2
44208,Héric,2
44209,Vallons-de-l'Erdre,2
44210,La Turballe,2
44211,Chaumes-en-Retz,2
44212,Geneston,2
44213,Sainte-Pazanne,2
44214,Herbignac,2
44215,Divatte-sur-Loire,2
44216,Sucé-sur-Erdre,2
44217,Saint-Étienne-de-Montluc,2
44218,Machecoul-Saint-Même,2
44219,Loireauxence,2
44220,Vigneux-de-Bretagne,2
44221,Nort-sur-Erdre,2
44222,Saint-Philbert-de-Grand-Lieu,2
44223,Vallet,2
44224,Treillières,2
44225,Blain,2
44301,Pontchâteau,3
44302,Ancenis-Saint-Géréon,3
44303,Savenay,3
44304,Châteaubriant,3
44305,Saint-Julien-de-Concelles,3
44306,Pornic,3
44601,Saint-Nazaire,6
44701,Nantes,7
45101,Patay,1
45102,Loury,1
45103,Chevilly,1
45104,Ouzouer-sur-Loire,1
45105,Lorris,1
45106,Châtillon-Coligny,1
45107,Bellegarde-Quiers-sur-Bézonde,1
45108,Lailly-en-Val,1
45109,Châtillon-sur-Loire,1
45110,Traînou,1
45111,Puiseaux,1
45112,Cléry-Saint-André,1
45113,Poilly-lez-Gien,1
45114,Sandillon,1
45115,Courtenay,1
45116,Neuville-aux-Bois,1
45201,Ferrières-en-Gâtinais,2
45202,Briare,2
45203,Fay-aux-Loges,2
45204,Chaingy,2
45205,La Ferté-Saint-Aubin,2
45206,Beaugency,2
45207,Pithiviers,2
45208,Meung-sur-Loire,2
45209,Jargeau,2
45210,Châteauneuf-sur-Loire,2
45301,Sully-sur-Loire,3
45302,Gien,3
45501,Montargis,5
45701,Orléans,7
46101,Luzech,1
46102,Prayssac,1
46103,Gramat,1
46104,Souillac,1
46105,Saint-Céré,1
46106,Biars-sur-Cère,1
46107,Gourdon,1
46301,Figeac,3
46401,Cahors,4
47101,Port-Sainte-Marie,1
47102,Layrac,1
47103,Gontaud-de-Nogaret,1
47104,Casteljaloux,1
47105,Aiguillon,1
47106,Miramont-de-Guyenne,1
47201,Tonneins,2
47301,Nérac,3
47302,Fumel,3
47401,Villeneuve-sur-Lot,4
47501,Agen,5
48101,Langogne,1
48102,La Canourgue,1
48103,Saint-Chély-d'Apcher,1
48201,Marvejols,2
48301,Mende,3
49101,La Ménitré,1
49102,Cantenay-Épinard,1
49103,Ingrandes-Le Fresne sur Loire,1
49104,Saint-Christophe-du-Bois,1
49105,Bécon-les-Granits,1
49106,Candé,1
49107,Saint-Lambert-la-Potherie,1
49108,Saint-Léger-sous-Cholet,1
49109,Seiches-sur-le-Loir,1
49110,Trémentines,1
49111,Maulévrier,1
49112,La Tessoualle,1
49113,Vernantes,1
49114,Durtal,1
49115,Saint-Georges-sur-Loire,1
49116,Le May-sur-Èvre,1
49117,Montreuil-Bellay,1
49118,La Séguinière,1
49119,Val d'Erdre-Auxence,1
49120,Le Lion-d'Angers,1
49201,Rives-du-Loir-en-Anjou,2
49202,Allonnes,2
49203,Longuenée-en-Anjou,2
49204,Chalonnes-sur-Loire,2
49205,Beaufort-en-Anjou,2
49206,Tiercé,2
49207,Montreuil-Juigné,2
49208,Lys-Haut-Layon,2
49209,Longué-Jumelles,2
49210,Gennes-Val-de-Loire,2
49211,Les Hauts-d'Anjou,2
49212,Ombrée d'Anjou,2
49301,Brissac Loire Aubance,3
49302,Doué-en-Anjou,3
49303,Baugé-en-Anjou,3
49304,Montrevault-sur-Èvre,3
49305,Orée d'Anjou,3
49306,Segré-en-Anjou Bleu,3
49307,Mauges-sur-Loire,3
49401,Chemillé-en-Anjou,4
49402,Beaupréau-en-Mauges,4
49403,Loire-Authion,4
49404,Sèvremoine,4
49405,Saumur,4
49501,Cholet,5
49701,Angers,7
50101,Montmartin-sur-Mer,1
50102,Périers,1
50103,Marigny-Le-Lozon,1
50104,Ducey-Les Chéris,1
50105,Pont-Hébert,1
50106,Sourdeval,1
50107,Les Pieux,1
50108,Mortain-Bocage,1
50109,Saint-Vaast-la-Hougue,1
50110,La Haye,1
50111,Condé-sur-Vire,1
50112,Pontorson,1
50113,Saint-James,1
50114,Bréhal,1
50201,Villedieu-les-Poêles-Rouffigny,2
50202,Bricquebec-en-Cotentin,2
50203,Torigny-les-Villes,2
50204,Agon-Coutainville,2
50205,Valognes,2
50206,Saint-Hilaire-du-Harcouët,2
50207,Coutances,2
50301,Carentan-les-Marais,3
50302,Avranches,3
50401,Saint-Lô,4
50402,Granville,4
50501,Cherbourg-en-Cotentin,5
51101,Sarry,1
51102,Fère-Champenoise,1
51103,Muizon,1
51104,Dormans,1
51105,Courtisols,1
51106,Blancs-Coteaux,1
51107,Warmeriville,1
51108,Montmirail,1
51109,Suippes,1
51110,Bazancourt,1
51111,Sainte-Menehould,1
51112,Sézanne,1
51201,Witry-lès-Reims,2
51202,Mourmelon-le-Grand,2
51203,Fismes,2
51204,Aÿ-Champagne,2
51301,Vitry-le-François,3
51401,Épernay,4
51501,Châlons-en-Champagne,5
51701,Reims,7
52101,La Porte du Der,1
52102,Chalindrey,1
52103,Wassy,1
52104,Nogent,1
52201,Joinville,2
52202,Langres,2
52401,Chaumont,4
53101,Saint-Pierre-la-Cour,1
53102,Renazé,1
53103,Gorron,1
53104,Loiron-Ruillé,1
53105,Ambrières-les-Vallées,1
53106,Villaines-la-Juhel,1
53107,Argentré,1
53108,Meslay-du-Maine,1
53109,Cossé-le-Vivien,1
53110,Montsûrs,1
53111,L'Huisserie,1
53112,Louverné,1
53113,Craon,1
53201,Ernée,2
53202,Bonchamp-lès-Laval,2
53203,Évron,2
53301,Mayenne,3
53302,Château-Gontier-sur-Mayenne,3
53501,Laval,5
54101,Foug,1
54102,Gorcy,1
54103,Gondreville,1
54104,Rosières-aux-Salines,1
54105,Audun-le-Roman,1
54106,Valleroy,1
54107,Hussigny-Godbrange,1
54108,Richardménil,1
54109,Pagny-sur-Moselle,1
54110,Piennes,1
54111,Dieulouard,1
54112,Baccarat,1
54201,Tucquegnieux,2
54202,Longuyon,2
54203,Blainville-sur-l'Eau,2
54204,Ludres,2
54205,Val de Briey,2
54301,Jarny,3
54302,Neuves-Maisons,3
54401,Dombasle-sur-Meurthe,4
54402,Lunéville,4
54403,Toul,4
54404,Pont-à-Mousson,4
54405,Longwy (partie française),4
54701,Nancy,7
55101,Montmédy,1
55102,Revigny-sur-Ornain,1
55103,Stenay,1
55104,Bouligny,1
55105,Étain,1
55106,Saint-Mihiel,1
55201,Commercy,2
55202,Ligny-en-Barrois,2
55301,Bar-le-Duc,3
55401,Verdun,4
56101,Saint-Pierre-Quiberon,1
56102,Arzon,1
56103,Meucon,1
56104,Bono,1
56105,Josselin,1
56106,Le Palais,1
56107,Sainte-Anne-d'Auray,1
56108,Le Faouët,1
56109,Camors,1
56110,Merlevenez,1
56111,Monterblanc,1
56112,Locqueltas,1
56113,Noyal-Pontivy,1
56114,Sulniac,1
56115,Pont-Scorff,1
56116,Saint-Nolff,1
56117,Gourin,1
56118,Landévant,1
56119,La Gacilly,1
56120,Baden,1
56121,Surzur,1
56122,Malestroit,1
56123,Quiberon,1
56201,Muzillac,2
56202,Arradon,2
56203,Plouhinec,2
56204,Grand-Champ,2
56205,Plouay,2
56206,Elven,2
56207,Guer,2
56208,Baud,2
56209,Ploeren,2
56210,Kervignac,2
56211,Pluvigner,2
56212,Questembert,2
56213,Theix-Noyalo,2
56214,Languidic,2
56215,Locminé,2
56216,Sarzeau,2
56217,Belz,2
56301,Ploërmel,3
56302,Guidel,3
56303,Riantec-Locmiquélic,3
56304,Carnac,3
56305,Pontivy,3
56401,Hennebont,4
56402,Auray,4
56501,Vannes,5
56601,Lorient,6
57101,Mandelbachtal (ALL)-Blies-Guersviller (partie française),1
57102,Rouhling,1
57103,Tressange,1
57104,Amanvillers,1
57105,Dudelange (LUX)-Volmerange-les-Mines (partie française),1
57106,Basse-Ham,1
57107,Metzervisse,1
57108,Farschviller,1
57109,Diebling,1
57110,Aumetz,1
57111,Château-Salins,1
57112,Porcelette,1
57113,Boulange,1
57114,Hundling,1
57115,Schœneck,1
57116,Neufchef,1
57117,Alsting,1
57118,Verny,1
57119,Troisfontaines,1
57120,Peltre,1
57121,Dieuze,1
57122,Puttelange-aux-Lacs,1
57123,Fontoy,1
57124,Kayl (LUX)-Ottange (partie française),1
57125,Courcelles-Chaussy,1
57126,Bousse,1
57127,Woustviller,1
57128,Kleinblittersdorf (ALL)-Grosbliederstroff (partie française),1
57129,Rohrbach-lès-Bitche,1
57130,Falck,1
57131,Longeville-lès-Saint-Avold,1
57132,Novéant-sur-Moselle,1
57133,Morhange,1
57134,Bouzonville,1
57135,Sarralbe,1
57136,Perl (ALL)-Sierck-les-Bains (partie française),1
57201,Bitche,2
57202,Ay-sur-Moselle,2
57203,Boulay-Moselle,2
57204,Phalsbourg,2
57205,Marange-Silvange,2
57206,Farébersviller,2
57207,Hettange-Grande,2
57208,Guénange,2
57301,Faulquemont,3
57302,Sarrebourg,3
57303,Creutzwald,3
57401,Sarreguemines (partie française),4
57402,Saint-Avold (partie française),4
57501,Sarrebruck (ALL)-Forbach (partie française),5
57601,Thionville,6
57701,Metz,7
58101,Pougues-les-Eaux,1
58102,Guérigny,1
58103,La Machine,1
58104,Imphy,1
58105,Marzy,1
58106,Clamecy,1
58107,La Charité-sur-Loire,1
58201,Decize,2
58202,Cosne-Cours-sur-Loire,2
58501,Nevers,5
59101,Villers-Outréaux,1
59102,Esquelbecq,1
59103,Mons-en-Pévèle,1
59104,Walincourt-Selvigny,1
59105,Bertry,1
59106,Fournes-en-Weppes,1
59107,Bersée,1
59108,Attiches,1
59109,Herlies,1
59110,Camphin-en-Pévèle,1
59111,Saint-Hilaire-lez-Cambrai,1
59112,Monchecourt,1
59113,Nomain,1
59114,Artres,1
59115,Steenbecque,1
59116,Genech,1
59117,Sebourg,1
59118,Haspres,1
59119,Féchain,1
59120,Sains-du-Nord,1
59121,Radinghem-en-Weppes,1
59122,Coutiches,1
59123,Spycker,1
59124,Haveluy,1
59125,Anor,1
59126,Iwuy,1
59127,Houplin-Ancoisne,1
59128,Landrecies,1
59129,Bachy,1
59130,Avesnes-les-Aubert,1
59131,Gommegnies,1
59132,Marquillies,1
59133,Busigny,1
59134,Hondschoote,1
59135,Boeschepe,1
59136,Steenvoorde,1
59137,Gondecourt,1
59138,Trélon,1
59139,Phalempin,1
59140,Poix-du-Nord,1
59201,Bavay,2
59202,Solesmes,2
59203,Mortagne-du-Nord (partie française),2
59204,Flines-lez-Raches,2
59205,Wormhout,2
59206,Marchiennes,2
59207,Masnières,2
59208,Bourbourg,2
59209,Le Cateau-Cambrésis,2
59210,Le Quesnoy,2
59211,Avesnes-sur-Helpe,2
59212,Téteghem-Coudekerque-Village,2
59301,Bray-Dunes,3
59302,Bergues,3
59303,Cysoing,3
59304,Annœullin,3
59305,Wavrin,3
59306,Fourmies,3
59307,Templeuve-en-Pévèle,3
59308,Orchies,3
59309,Caudry,3
59401,Hazebrouck,4
59402,Saint-Amand-les-Eaux,4
59403,Cambrai,4
59501,Armentières (partie française),5
59601,Maubeuge (partie française),6
59602,Dunkerque,6
59701,Valenciennes (partie française),7
59702,Lille (partie française),7
60101,Bailleul-sur-Thérain,1
60102,Ressons-sur-Matz,1
60103,Le Mesnil-en-Thelle,1
60104,Maignelay-Montigny,1
60105,Sérifontaine,1
60106,Feuquières,1
60107,Saint-Paul,1
60108,Saint-Sauveur,1
60109,Noailles,1
60110,Tracy-le-Mont,1
60111,Auneuil,1
60112,Andeville,1
60113,Sainte-Geneviève,1
60114,Chaumont-en-Vexin,1
60115,Crèvecœur-le-Grand,1
60116,Neuilly-en-Thelle,1
60117,Grandvilliers,1
60118,Béthisy-Saint-Pierre,1
60119,Bresles,1
60120,Lachapelle-aux-Pots,1
60121,Nanteuil-le-Haudouin,1
60122,Breteuil,1
60123,Estrées-Saint-Denis,1
60124,Verberie,1
60125,Cires-lès-Mello,1
60201,Hermes,2
60202,Bornel,2
60203,Le Plessis-Belleville,2
60204,Ribécourt-Dreslincourt,2
60205,Trosly-Breuil,2
60206,Orry-la-Ville,2
60207,Saint-Just-en-Chaussée,2
60208,Lacroix-Saint-Ouen,2
60301,Mouy,3
60302,Méru,3
60303,Crépy-en-Valois,3
60304,Senlis,3
60305,Noyon,3
60306,Pont-Sainte-Maxence,3
60401,Clermont,4
60402,Chantilly,4
60501,Beauvais,5
60502,Compiègne,5
60601,Creil,6
61101,Bellême,1
61102,Bagnoles de l'Orne Normandie,1
61103,Vimoutiers,1
61104,Sées,1
61105,Domfront en Poiraie,1
61106,Mortagne-au-Perche,1
61107,Tinchebray-Bocage,1
61201,La Ferté Macé,2
61301,L'Aigle,3
61302,Argentan,3
61401,Flers,4
62101,Rœux,1
62102,Fruges,1
62103,Fauquembergues,1
62104,Auxi-le-Château,1
62105,Auchy-lès-Hesdin,1
62106,Équihen-Plage,1
62107,Norrent-Fontes,1
62108,Enquin-lez-Guinegatte,1
62109,Pernes,1
62110,Ferques,1
62111,Beaurainville,1
62112,Saint-Folquin,1
62113,Frévent,1
62114,Aubigny-en-Artois,1
62115,Camiers,1
62116,Bapaume,1
62117,Vimy,1
62118,Biache-Saint-Vaast,1
62119,Samer,1
62201,Oye-Plage,2
62202,Desvres,2
62203,Montreuil,2
62204,Hesdin,2
62205,Guînes,2
62206,Neufchâtel-Hardelot,2
62207,Ardres,2
62208,Saint-Pol-sur-Ternoise,2
62209,Marquise,2
62210,Lumbres,2
62211,Audruicq,2
62301,Wimereux,3
62401,Berck,4
62501,Boulogne-sur-Mer,5
62502,Arras,5
62503,Calais,5
63101,Coudes,1
63102,Saint-Bonnet-près-Riom,1
63103,Pérignat-sur-Allier,1
63104,Champeix,1
63105,La Bourboule,1
63106,Ennezat,1
63107,Orcet,1
63108,Pérignat-lès-Sarliève,1
63109,Puy-Guillaume,1
63110,Maringues,1
63111,Aigueperse,1
63112,Orcines,1
63113,Mur-sur-Allier,1
63114,La Monnerie-le-Montel,1
63115,Vertaizon,1
63116,Saint-Georges-de-Mons,1
63117,Courpière,1
63118,Saint-Amant-Tallende,1
63119,Volvic,1
63120,La Roche-Blanche,1
63121,Billom,1
63201,Vic-le-Comte,2
63202,Saint-Éloy-les-Mines,2
63203,Lezoux,2
63204,Ambert,2
63301,Veyre-Monton,3
63302,Pont-du-Château,3
63303,Thiers,3
63304,Issoire,3
63401,Riom,4
63701,Clermont-Ferrand,7
64101,Puyoô,1
64102,Navarrenx,1
64103,Saint-Palais,1
64104,Artix,1
64105,Arudy,1
64106,Salies-de-Béarn,1
64107,Saint-Jean-Pied-de-Port,1
64201,Soumoulou,2
64202,Mauléon-Licharre,2
64203,Saint-Pée-sur-Nivelle,2
64204,Hasparren,2
64301,Orthez,3
64302,Mourenx,3
64303,Oloron-Sainte-Marie,3
64701,Pau,7
65101,Luz-Saint-Sauveur,1
65102,Ossun,1
65103,Maubourguet,1
65201,Vic-en-Bigorre,2
65202,Juillan,2
65203,Argelès-Gazost,2
65204,Lannemezan,2
65301,Bagnères-de-Bigorre,3
65302,Lourdes,3
65501,Tarbes,5
66101,Puigcerda (ESP)-Bourg-Madame (partie française),1
66102,Estagel,1
66103,Trouillas,1
66104,Baixas,1
66105,Saint-Nazaire,1
66106,Ponteilla,1
66107,Saint-Génis-des-Fontaines,1
66108,Saint-Hippolyte,1
66109,Vinça,1
66110,Villelongue-de-la-Salanque,1
66111,Espira-de-l'Agly,1
66112,Salses-le-Château,1
66113,Villeneuve-de-la-Raho,1
66114,Bages,1
66115,Claira,1
66116,Millas,1
66117,Banyuls-sur-Mer,1
66118,Sainte-Marie,1
66119,Pollestres,1
66201,Saleilles,2
66202,Le Boulou,2
66203,Amélie-les-Bains-Palalda,2
66204,Ille-sur-Têt,2
66205,Prades,2
66206,Thuir,2
66301,Canet-en-Roussillon,3
66302,Céret,3
66501,Saint-Cyprien,5
66701,Perpignan,7
67101,Muttersholtz,1
67102,Furdenheim,1
67103,Griesheim-près-Molsheim,1
67104,Kogenheim,1
67105,Dambach-la-Ville,1
67106,Ebersheim,1
67107,Epfig,1
67108,Lauterbourg,1
67109,Offendorf,1
67110,Kilstett,1
67111,Geudertheim,1
67112,Dettwiller,1
67113,Hilsenheim,1
67114,Matzenheim,1
67115,Marmoutier,1
67116,Mothern,1
67117,Sarre-Union,1
67118,Weitbruch,1
67119,Duttlenheim,1
67120,Villé,1
67121,Andlau,1
67122,Schirrhein,1
67123,Sessenheim,1
67124,Wingersheim les Quatre Bans,1
67125,Soultz-sous-Forêts,1
67126,Oberhaslach,1
67127,Scherwiller,1
67128,Ittenheim,1
67129,Seltz,1
67130,Mertzwiller,1
67131,Weyersheim,1
67132,Gerstheim,1
67133,Holtzheim,1
67134,Dingsheim,1
67135,Wittisheim,1
67136,Gries,1
67137,Bouxwiller,1
67138,Truchtersheim,1
67139,Rhinau,1
67140,Marckolsheim,1
67141,Betschdorf,1
67142,Châtenois,1
67143,Rœschwoog,1
67144,Hœrdt,1
67145,Bœrsch,1
67146,Herrlisheim,1
67147,Gambsheim,1
67148,Soufflenheim,1
67201,Ingwiller,2
67202,Drusenheim,2
67203,Wasselonne,2
67204,Hochfelden,2
67205,La Wantzenau,2
67206,Val-de-Moder,2
67207,Marlenheim,2
67208,Entzheim,2
67209,Wissembourg (partie française),2
67210,Geispolsheim,2
67211,Benfeld,2
67212,Rosheim,2
67213,Barr,2
67301,Brumath,3
67302,Erstein,3
67303,Obernai,3
67304,La Broque,3
67305,Reichshoffen-Niederbronn-les-Bains,3
67306,Saverne,3
67307,Sélestat,3
67401,Molsheim,4
67501,Haguenau,5
67701,Strasbourg (partie française),7
68101,Hirsingue,1
68102,Labaroche,1
68103,Rosenau,1
68104,Eschentzwiller,1
68105,Lièpvre,1
68106,Biesheim,1
68107,Kirchberg,1
68108,Hochstatt,1
68109,Sainte-Croix-en-Plaine,1
68110,Fessenheim,1
68111,Soultzmatt,1
68112,Orbey,1
68113,Porte du Ried,1
68114,Burnhaupt-le-Haut,1
68115,Waldighofen,1
68116,Masevaux-Niederbruck,1
68117,Zillisheim,1
68118,Andolsheim,1
68119,Illfurth,1
68120,Bennwihr,1
68121,Landser,1
68122,Rouffach,1
68123,Blotzheim,1
68124,Sierentz,1
68125,Ribeauvillé,1
68201,Dannemarie,2
68202,Neuf-Brisach,2
68203,Kaysersberg Vignoble,2
68204,Sainte-Marie-aux-Mines,2
68205,Altkirch,2
68206,Kembs,2
68207,Ensisheim,2
68208,Saint-Amarin,2
68301,Munster,3
68401,Guebwiller,4
68402,Thann-Cernay,4
68403,Bâle (SUI)-Saint-Louis (partie française),4
68501,Colmar,5
68701,Mulhouse,7
69101,Saint-Laurent-d'Agny,1
69102,Sainte-Foy-l'Argentière,1
69103,Beaujeu,1
69104,Saint-Symphorien-sur-Coise,1
69105,Saint-Martin-en-Haut,1
69106,Pusignan,1
69107,Saint-Georges-de-Reneins,1
69108,Cours,1
69109,Soucieu-en-Jarrest,1
69110,Saint-Pierre-de-Chandieu,1
69111,Amplepuis,1
69201,Jonage,2
69202,Mornant,2
69203,Thizy,2
69204,Saint-Germain-au-Mont-d'Or,2
69205,Saint-Étienne-des-Oullières,2
69301,Val d'Oingt,3
69302,Saint-Laurent-de-Mure,3
69303,Tarare,3
69401,L'Arbresle,4
70101,Rioz,1
70102,Plancher-les-Mines,1
70103,Port-sur-Saône,1
70104,Mélisey,1
70105,Saint-Loup-sur-Semouse,1
70106,Fougerolles-Saint-Valbert,1
70201,Champagney-Ronchamp,2
70202,Gray,2
70301,Héricourt,3
70302,Lure,3
70303,Luxeuil-les-Bains,3
70401,Vesoul,4
71101,Buxy,1
71102,Épinac,1
71103,La Roche-Vineuse,1
71104,Saint-Martin-Belle-Roche,1
71105,Verdun-sur-le-Doubs,1
71106,Charolles,1
71107,La Clayette,1
71108,Marcigny,1
71109,Gergy,1
71110,Sennecey-le-Grand,1
71111,Bourbon-Lancy,1
71201,Givry,2
71202,Cluny,2
71203,Ouroux-sur-Saône,2
71204,Tournus,2
71205,Montchanin,2
71206,Gueugnon,2
71207,Paray-le-Monial,2
71301,Louhans,3
71302,Autun,3
71401,Le Creusot,4
71402,Montceau-les-Mines,4
71501,Chalon-sur-Saône,5
72101,Saint-Georges-du-Bois,1
72102,Brette-les-Pins,1
72103,La Chartre-sur-le-Loir,1
72104,Joué-l'Abbé,1
72105,Trangé,1
72106,Loué,1
72107,Vibraye,1
72108,Noyen-sur-Sarthe,1
72109,Sillé-le-Guillaume,1
72110,Spay,1
72111,Précigné,1
72112,Mayet,1
72113,Cérans-Foulletourte,1
72114,La Bazoge,1
72115,Fresnay-sur-Sarthe,1
72116,Saint-Calais,1
72117,Sainte-Jamme-sur-Sarthe,1
72118,Connerré,1
72119,Le Lude,1
72120,Bonnétable,1
72201,Parigné-l'Évêque,2
72202,Écommoy,2
72203,Mamers,2
72204,La Suze-sur-Sarthe,2
72205,Montval-sur-Loir,2
72206,Champagné,2
72301,La Ferté-Bernard,3
72302,Sablé-sur-Sarthe,3
72303,La Flèche,3
72701,Le Mans,7
73101,Saint-Julien-Mont-Denis,1
73102,La Biolle,1
73103,Saint-Michel-de-Maurienne,1
73104,Yenne,1
73105,Beaufort,1
73106,Modane,1
73107,Grand-Aigueblanche,1
73108,Aime-la-Plagne,1
73109,Moûtiers,1
73110,Saint-Étienne-de-Cuines,1
73111,Saint-Pierre-d'Albigny,1
73201,Montmélian,2
73202,Entrelacs,2
73203,Ugine,2
73204,Saint-Jean-de-Maurienne,2
73205,Bourg-Saint-Maurice,2
73401,Albertville,4
73601,Chambéry,6
74101,Le Grand-Bornand,1
74102,Vulbens,1
74103,Frangy,1
74104,Beaumont,1
74105,Magland,1
74106,Taninges,1
74107,Abondance,1
74108,Groisy,1
74109,Veigy-Foncenex,1
74110,Saint-Paul-en-Chablais,1
74111,Samoëns,1
74112,Cruseilles,1
74113,Morzine,1
74114,Saint-Jeoire,1
74115,Valleiry,1
74201,Saint-Félix,2
74202,Viry,2
74203,Saint-Cergues,2
74204,Perrignier,2
74205,Douvaine,2
74206,Veyrier-du-Lac,2
74207,Messery,2
74208,Bons-en-Chablais,2
74209,Faverges-Seythenex,2
74210,Thônes,2
74301,Chamonix-Mont-Blanc,3
74302,Rumilly,3
74303,Fillière,3
74501,Thonon-les-Bains,5
74502,Cluses,5
74601,Annecy,6
76101,Ymare,1
76102,Sahurs,1
76103,La Neuville-Chant-d'Oisel,1
76104,Jumièges,1
76105,Préaux,1
76106,Yerville,1
76107,Criquetot-l'Esneval,1
76108,Saint-Nicolas-de-la-Taille,1
76109,Fontaine-le-Bourg,1
76110,Criel-sur-Mer,1
76111,Houppeville,1
76112,Saint-Jacques-sur-Darnétal,1
76113,Goderville,1
76114,Doudeville,1
76115,Longueville-sur-Scie,1
76116,Cany-Barville,1
76117,Offranville,1
76118,Arelaune-en-Seine,1
76119,Hautot-sur-Mer,1
76120,Luneray,1
76121,Saint-Saëns,1
76122,Saint-Valery-en-Caux,1
76123,Terres-de-Caux,1
76124,Duclair,1
76125,Rives-en-Seine,1
76126,Forges-les-Eaux,1
76127,Le Trait,1
76201,Saint-Nicolas-d'Aliermont,2
76202,Neufchâtel-en-Bray,2
76203,Saint-Romain-de-Colbosc,2
76204,Gournay-en-Bray,2
76205,Petit-Caux,2
76301,Yvetot,3
76302,Bolbec,3
76303,Barentin,3
76401,Fécamp,4
76402,Lillebonne,4
76403,Dieppe,4
76701,Le Havre,7
77101,Samois-sur-Seine,1
77102,Saint-Augustin,1
77103,Pontcarré,1
77104,Rebais,1
77105,La Chapelle-la-Reine,1
77106,Grisy-Suisnes,1
77107,Saint-Jean-les-Deux-Jumeaux,1
77108,La Grande-Paroisse,1
77109,Évry-Grégy-sur-Yerre,1
77110,Château-Landon,1
77111,Moussy-le-Neuf,1
77112,Boissy-le-Châtel,1
77113,Verneuil-l'Étang,1
77114,Chaumes-en-Brie,1
77115,Saint-Soupplets,1
77116,Annet-sur-Marne,1
77117,Donnemarie-Dontilly,1
77118,Chauconin-Neufmontiers,1
77119,Bray-sur-Seine,1
77120,Villevaudé,1
77121,Longueville,1
77122,Rozay-en-Brie,1
77123,Chailly-en-Bière,1
77124,Chevry-Cossigny,1
77125,Guignes,1
77126,Jouarre,1
77127,Le Châtelet-en-Brie,1
77128,Saâcy-sur-Marne,1
77129,Lizy-sur-Ourcq,1
77130,Mormant,1
77201,Coubert,2
77202,Bourron-Marlotte,2
77203,Fontenay-Trésigny,2
77204,Othis,2
77205,La Ferté-Gaucher,2
77206,Saint-Pathus,2
77207,Nangis,2
77208,Bois-le-Roi,2
77301,La Ferté-sous-Jouarre,3
